"states","years","quarter","pincodes","transaction_count","transaction_amount"
"Andhra Pradesh",2022,2,524002,"347","400810"
"Andhra Pradesh",2022,2,516001,"344","354936"
"Andhra Pradesh",2022,2,523001,"336","298809"
"Andhra Pradesh",2022,2,523002,"318","410402"
"Andhra Pradesh",2022,2,520007,"306","355690"
"Andhra Pradesh",2022,3,524002,"485","506293"
"Andhra Pradesh",2022,3,517507,"478","633331"
"Andhra Pradesh",2022,3,517501,"477","602653"
"Andhra Pradesh",2022,3,520010,"463","496114"
"Andhra Pradesh",2022,3,520011,"444","463855"
"Andhra Pradesh",2022,3,516001,"443","510288"
"Andhra Pradesh",2022,3,530026,"421","437652"
"Andhra Pradesh",2022,3,530016,"420","408060"
"Andhra Pradesh",2022,3,520001,"411","343460"
"Andhra Pradesh",2022,3,524004,"392","408836"
"Andhra Pradesh",2022,4,517507,"596","856272"
"Andhra Pradesh",2022,4,516001,"550","602897"
"Andhra Pradesh",2022,4,517501,"543","549451"
"Andhra Pradesh",2022,4,523002,"488","441856"
"Andhra Pradesh",2022,4,530016,"457","650737"
"Andhra Pradesh",2022,4,517326,"416","288926"
"Andhra Pradesh",2022,4,524002,"416","588408"
"Andhra Pradesh",2022,4,520011,"413","432671"
"Andhra Pradesh",2022,4,522001,"407","369435"
"Andhra Pradesh",2022,4,530026,"407","458462"
"Andhra Pradesh",2023,1,517507,"468","848915"
"Andhra Pradesh",2023,1,530016,"463","635433"
"Andhra Pradesh",2023,1,517501,"456","788976"
"Andhra Pradesh",2023,1,520011,"407","518326"
"Andhra Pradesh",2023,1,516001,"396","538812"
"Andhra Pradesh",2023,1,524002,"383","483768"
"Andhra Pradesh",2023,1,520010,"377","446022"
"Andhra Pradesh",2023,1,530026,"367","455958"
"Andhra Pradesh",2023,1,520012,"353","481246"
"Andhra Pradesh",2023,1,520007,"345","417747"
"Andhra Pradesh",2023,2,517507,"616","969092"
"Andhra Pradesh",2023,2,517501,"537","696700"
"Andhra Pradesh",2023,2,520010,"472","547680"
"Andhra Pradesh",2023,2,530016,"452","526796"
"Andhra Pradesh",2023,2,520007,"433","549179"
"Andhra Pradesh",2023,2,524002,"412","546644"
"Andhra Pradesh",2023,2,520011,"405","443320"
"Andhra Pradesh",2023,2,520001,"394","377868"
"Andhra Pradesh",2023,2,524004,"371","636260"
"Andhra Pradesh",2023,2,516001,"370","505187"
"Andhra Pradesh",2023,3,517507,"681","926705"
"Andhra Pradesh",2023,3,517501,"589","770236"
"Andhra Pradesh",2023,3,530016,"577","720125"
"Andhra Pradesh",2023,3,520010,"533","663947"
"Andhra Pradesh",2023,3,520007,"527","675611"
"Andhra Pradesh",2023,3,520011,"524","479426"
"Andhra Pradesh",2023,3,530026,"520","483441"
"Andhra Pradesh",2023,3,524002,"482","536352"
"Andhra Pradesh",2023,3,524004,"431","581425"
"Andhra Pradesh",2023,3,516001,"412","534212"
"Andhra Pradesh",2023,4,530016,"563","837356"
"Andhra Pradesh",2023,4,517507,"557","1066470"
"Andhra Pradesh",2023,4,530026,"495","565504"
"Andhra Pradesh",2023,4,517501,"453","752992"
"Andhra Pradesh",2023,4,524002,"434","553778"
"Andhra Pradesh",2023,4,520011,"412","463576"
"Andhra Pradesh",2023,4,520007,"407","516110"
"Andhra Pradesh",2023,4,520010,"389","513516"
"Andhra Pradesh",2023,4,530046,"378","607798"
"Andhra Pradesh",2023,4,520001,"369","418525"
"Andhra Pradesh",2024,1,530016,"548","763795"
"Andhra Pradesh",2024,1,517507,"531","915457"
"Andhra Pradesh",2024,1,517501,"494","749467"
"Andhra Pradesh",2024,1,520010,"480","529119"
"Andhra Pradesh",2024,1,530026,"466","524957"
"Andhra Pradesh",2024,1,517326,"439","244562"
"Andhra Pradesh",2024,1,520007,"432","691745"
"Andhra Pradesh",2024,1,524002,"428","666708"
"Andhra Pradesh",2024,1,530046,"386","614874"
"Andhra Pradesh",2024,1,520011,"372","445394"
"Arunachal Pradesh",2020,2,791113,"21","3445"
"Arunachal Pradesh",2020,2,791110,"6","1304"
"Arunachal Pradesh",2020,2,791001,"5","1124"
"Arunachal Pradesh",2020,2,792056,"5","1064"
"Arunachal Pradesh",2020,2,792130,"4","744"
"Arunachal Pradesh",2020,2,791109,"3","811"
"Arunachal Pradesh",2020,2,792120,"3","739"
"Arunachal Pradesh",2020,2,790104,"3","827"
"Arunachal Pradesh",2020,2,791111,"3","744"
"Arunachal Pradesh",2020,2,792103,"2","939"
"Arunachal Pradesh",2020,3,791110,"21","4213"
"Arunachal Pradesh",2020,3,791102,"19","9111"
"Arunachal Pradesh",2020,3,791111,"17","5506"
"Arunachal Pradesh",2020,3,791112,"10","2281"
"Arunachal Pradesh",2020,3,791001,"6","2236"
"Arunachal Pradesh",2020,3,791123,"6","1540"
"Arunachal Pradesh",2020,3,791113,"6","2236"
"Arunachal Pradesh",2020,3,790116,"6","1512"
"Arunachal Pradesh",2020,3,792001,"5","796"
"Arunachal Pradesh",2020,3,792110,"4","843"
"Arunachal Pradesh",2020,4,791113,"18","5383"
"Arunachal Pradesh",2020,4,791110,"13","7819"
"Arunachal Pradesh",2020,4,791111,"10","4999"
"Arunachal Pradesh",2020,4,792110,"9","1981"
"Arunachal Pradesh",2020,4,791102,"8","5359"
"Arunachal Pradesh",2020,4,790003,"6","10016"
"Arunachal Pradesh",2020,4,790001,"5","4355"
"Arunachal Pradesh",2020,4,790105,"4","5434"
"Arunachal Pradesh",2020,4,790104,"4","2973"
"Arunachal Pradesh",2020,4,791109,"4","888"
"Arunachal Pradesh",2021,1,791110,"21","32836"
"Arunachal Pradesh",2021,1,791111,"18","6658"
"Arunachal Pradesh",2021,1,791102,"17","8055"
"Arunachal Pradesh",2021,1,791113,"16","9549"
"Arunachal Pradesh",2021,1,792103,"11","1983"
"Arunachal Pradesh",2021,1,792001,"9","2577"
"Arunachal Pradesh",2021,1,790104,"9","8819"
"Arunachal Pradesh",2021,1,790116,"7","3646"
"Arunachal Pradesh",2021,1,791122,"7","4237"
"Arunachal Pradesh",2021,1,791001,"7","3690"
"Arunachal Pradesh",2021,2,791110,"26","14352"
"Arunachal Pradesh",2021,2,791001,"20","15346"
"Arunachal Pradesh",2021,2,791111,"15","39804"
"Arunachal Pradesh",2021,2,792103,"14","9960"
"Arunachal Pradesh",2021,2,792110,"14","8091"
"Arunachal Pradesh",2021,2,792001,"12","19837"
"Arunachal Pradesh",2021,2,791113,"10","4357"
"Arunachal Pradesh",2021,2,791120,"10","4236"
"Arunachal Pradesh",2021,2,791109,"9","9677"
"Arunachal Pradesh",2021,2,791112,"8","20976"
"Arunachal Pradesh",2021,3,791001,"21","57300"
"Arunachal Pradesh",2021,3,791102,"20","30911"
"Arunachal Pradesh",2021,3,791111,"20","62172"
"Arunachal Pradesh",2021,3,791110,"16","18773"
"Arunachal Pradesh",2021,3,792103,"15","35018"
"Arunachal Pradesh",2021,3,790116,"13","12529"
"Arunachal Pradesh",2021,3,792110,"13","11845"
"Arunachal Pradesh",2021,3,792129,"10","25474"
"Arunachal Pradesh",2021,3,792001,"7","12333"
"Arunachal Pradesh",2021,3,791120,"6","11875"
"Arunachal Pradesh",2021,4,791110,"44","84245"
"Arunachal Pradesh",2021,4,791111,"31","62422"
"Arunachal Pradesh",2021,4,791113,"23","42208"
"Arunachal Pradesh",2021,4,791001,"17","27105"
"Arunachal Pradesh",2021,4,792103,"16","24037"
"Arunachal Pradesh",2021,4,790001,"14","19900"
"Arunachal Pradesh",2021,4,791109,"14","15990"
"Arunachal Pradesh",2021,4,790104,"13","18120"
"Arunachal Pradesh",2021,4,792130,"12","30185"
"Arunachal Pradesh",2021,4,792110,"11","12440"
"Arunachal Pradesh",2022,1,791111,"51","124161"
"Arunachal Pradesh",2022,1,791110,"34","58358"
"Arunachal Pradesh",2022,1,791113,"29","95648"
"Arunachal Pradesh",2022,1,791102,"21","46778"
"Arunachal Pradesh",2022,1,790116,"21","42054"
"Arunachal Pradesh",2022,1,792129,"14","55170"
"Arunachal Pradesh",2022,1,792001,"13","22997"
"Arunachal Pradesh",2022,1,791109,"12","12811"
"Arunachal Pradesh",2022,1,792056,"10","13617"
"Arunachal Pradesh",2022,1,792110,"10","17012"
"Arunachal Pradesh",2022,2,791110,"97","272742"
"Arunachal Pradesh",2022,2,791111,"95","210496"
"Arunachal Pradesh",2022,2,791113,"59","126741"
"Arunachal Pradesh",2022,2,791109,"30","77784"
"Arunachal Pradesh",2022,2,791102,"25","94817"
"Arunachal Pradesh",2022,2,791001,"24","54485"
"Arunachal Pradesh",2022,2,790104,"22","55603"
"Arunachal Pradesh",2022,2,792001,"17","45749"
"Arunachal Pradesh",2022,2,791123,"15","22207"
"Arunachal Pradesh",2022,2,791112,"14","42189"
"Arunachal Pradesh",2022,3,791111,"98","283474"
"Arunachal Pradesh",2022,3,791110,"67","151232"
"Arunachal Pradesh",2022,3,791102,"32","53678"
"Arunachal Pradesh",2022,3,791109,"29","36024"
"Arunachal Pradesh",2022,3,791113,"25","56908"
"Arunachal Pradesh",2022,3,790104,"19","97783"
"Arunachal Pradesh",2022,3,791001,"18","88301"
"Arunachal Pradesh",2022,3,791123,"17","38512"
"Arunachal Pradesh",2022,3,792110,"17","26960"
"Arunachal Pradesh",2022,3,790102,"15","25996"
"Arunachal Pradesh",2022,4,791111,"86","169298"
"Arunachal Pradesh",2022,4,791110,"80","153335"
"Arunachal Pradesh",2022,4,791102,"29","52395"
"Arunachal Pradesh",2022,4,791001,"28","60464"
"Arunachal Pradesh",2022,4,791113,"27","98039"
"Arunachal Pradesh",2022,4,792001,"25","50628"
"Arunachal Pradesh",2022,4,792103,"24","54947"
"Arunachal Pradesh",2022,4,792110,"23","56348"
"Arunachal Pradesh",2022,4,790104,"23","65530"
"Arunachal Pradesh",2022,4,791112,"22","42213"
"Arunachal Pradesh",2023,1,791110,"74","172651"
"Arunachal Pradesh",2023,1,791111,"56","229802"
"Arunachal Pradesh",2023,1,791113,"42","107932"
"Arunachal Pradesh",2023,1,791102,"39","77754"
"Arunachal Pradesh",2023,1,790104,"36","151958"
"Arunachal Pradesh",2023,1,791001,"31","92735"
"Arunachal Pradesh",2023,1,790116,"19","46603"
"Arunachal Pradesh",2023,1,791109,"17","26106"
"Arunachal Pradesh",2023,1,792110,"17","32562"
"Arunachal Pradesh",2023,1,792121,"17","56453"
"Arunachal Pradesh",2023,2,791110,"94","280971"
"Arunachal Pradesh",2023,2,791111,"61","210621"
"Arunachal Pradesh",2023,2,791113,"48","172799"
"Arunachal Pradesh",2023,2,791102,"43","133976"
"Arunachal Pradesh",2023,2,792103,"30","79156"
"Arunachal Pradesh",2023,2,791001,"30","89674"
"Arunachal Pradesh",2023,2,791123,"29","41320"
"Arunachal Pradesh",2023,2,792110,"29","51944"
"Arunachal Pradesh",2023,2,790104,"26","101946"
"Arunachal Pradesh",2023,2,792001,"25","53846"
"Arunachal Pradesh",2023,3,791110,"91","197412"
"Arunachal Pradesh",2023,3,791111,"76","203612"
"Arunachal Pradesh",2023,3,791102,"48","106325"
"Arunachal Pradesh",2023,3,791113,"45","145263"
"Arunachal Pradesh",2023,3,792110,"39","140365"
"Arunachal Pradesh",2023,3,792103,"33","50413"
"Arunachal Pradesh",2023,3,791123,"30","62165"
"Arunachal Pradesh",2023,3,790104,"28","89165"
"Arunachal Pradesh",2023,3,792129,"26","82497"
"Arunachal Pradesh",2023,3,791109,"26","45255"
"Arunachal Pradesh",2023,4,791110,"106","279822"
"Arunachal Pradesh",2023,4,791111,"87","241478"
"Arunachal Pradesh",2023,4,791113,"60","164868"
"Arunachal Pradesh",2023,4,791001,"50","124355"
"Arunachal Pradesh",2023,4,792103,"40","108659"
"Arunachal Pradesh",2023,4,790104,"36","146680"
"Arunachal Pradesh",2023,4,792110,"35","81825"
"Arunachal Pradesh",2023,4,791102,"29","81558"
"Arunachal Pradesh",2023,4,792001,"26","60980"
"Arunachal Pradesh",2023,4,791123,"24","71486"
"Arunachal Pradesh",2024,1,791110,"126","258768"
"Arunachal Pradesh",2024,1,791111,"105","296463"
"Arunachal Pradesh",2024,1,791113,"83","149366"
"Arunachal Pradesh",2024,1,791102,"76","171426"
"Arunachal Pradesh",2024,1,791001,"52","128932"
"Arunachal Pradesh",2024,1,792110,"48","123833"
"Arunachal Pradesh",2024,1,792001,"43","92713"
"Arunachal Pradesh",2024,1,791109,"42","66049"
"Arunachal Pradesh",2024,1,792103,"40","80498"
"Arunachal Pradesh",2024,1,790104,"40","81575"
"Assam",2020,2,781022,"36","6530"
"Assam",2020,2,781038,"36","6424"
"Assam",2020,2,781032,"30","5864"
"Assam",2020,2,781006,"23","3630"
"Assam",2020,2,781018,"20","3512"
"Assam",2020,2,781001,"20","3646"
"Assam",2020,2,781005,"19","3763"
"Assam",2020,2,783380,"17","3851"
"Assam",2020,2,781019,"17","2587"
"Assam",2020,2,786171,"16","2911"
"Assam",2020,3,781032,"84","19733"
"Assam",2020,3,781022,"44","13672"
"Assam",2020,3,781001,"42","11968"
"Assam",2020,3,781005,"41","10227"
"Assam",2020,3,781038,"41","11250"
"Assam",2020,3,783380,"40","11182"
"Assam",2020,3,781007,"38","13564"
"Assam",2020,3,781028,"34","7155"
"Assam",2020,3,781020,"33","8122"
"Assam",2020,3,781018,"29","8620"
"Assam",2020,4,781032,"57","43429"
"Assam",2020,4,781022,"55","38700"
"Assam",2020,4,781011,"32","14866"
"Assam",2020,4,781007,"30","37778"
"Assam",2020,4,781028,"27","33443"
"Assam",2020,4,783380,"27","16998"
"Assam",2020,4,781019,"27","33793"
"Assam",2020,4,781038,"26","17089"
"Assam",2020,4,782002,"26","9959"
"Assam",2020,4,781012,"25","16120"
"Assam",2021,1,781022,"81","81773"
"Assam",2021,1,781032,"75","35239"
"Assam",2021,1,781005,"51","17477"
"Assam",2021,1,781007,"46","19477"
"Assam",2021,1,781001,"45","32800"
"Assam",2021,1,781028,"44","26978"
"Assam",2021,1,781038,"43","31376"
"Assam",2021,1,781011,"43","26167"
"Assam",2021,1,781012,"38","20493"
"Assam",2021,1,781019,"38","22436"
"Assam",2021,2,781032,"79","47103"
"Assam",2021,2,781022,"69","82110"
"Assam",2021,2,781038,"56","43392"
"Assam",2021,2,781019,"48","34608"
"Assam",2021,2,781011,"42","43869"
"Assam",2021,2,781012,"36","34326"
"Assam",2021,2,781020,"35","22080"
"Assam",2021,2,783380,"35","24002"
"Assam",2021,2,781005,"33","30286"
"Assam",2021,2,781021,"32","29627"
"Assam",2021,3,781032,"121","117986"
"Assam",2021,3,781022,"77","105026"
"Assam",2021,3,781038,"67","60578"
"Assam",2021,3,781001,"61","46338"
"Assam",2021,3,781011,"60","40685"
"Assam",2021,3,781028,"59","55210"
"Assam",2021,3,781025,"59","60274"
"Assam",2021,3,783380,"56","54776"
"Assam",2021,3,781005,"55","42333"
"Assam",2021,3,786003,"46","54906"
"Assam",2021,4,781032,"166","209584"
"Assam",2021,4,781022,"162","206024"
"Assam",2021,4,781001,"131","145595"
"Assam",2021,4,781038,"131","151289"
"Assam",2021,4,782462,"125","269242"
"Assam",2021,4,781028,"97","117670"
"Assam",2021,4,783380,"95","161876"
"Assam",2021,4,781011,"90","111638"
"Assam",2021,4,781025,"87","109884"
"Assam",2021,4,781317,"83","119272"
"Assam",2022,1,781032,"277","421464"
"Assam",2022,1,781022,"249","325730"
"Assam",2022,1,781038,"223","292856"
"Assam",2022,1,785001,"206","296160"
"Assam",2022,1,781001,"181","198810"
"Assam",2022,1,781028,"167","204680"
"Assam",2022,1,781025,"153","229632"
"Assam",2022,1,781011,"152","223616"
"Assam",2022,1,786001,"151","170998"
"Assam",2022,1,781017,"145","198245"
"Assam",2022,2,781022,"181","236099"
"Assam",2022,2,781032,"167","208988"
"Assam",2022,2,781028,"135","255489"
"Assam",2022,2,781011,"129","190583"
"Assam",2022,2,781001,"129","178912"
"Assam",2022,2,783370,"127","107047"
"Assam",2022,2,781038,"115","152833"
"Assam",2022,2,786001,"105","109806"
"Assam",2022,2,781017,"92","135360"
"Assam",2022,2,781019,"89","85390"
"Assam",2022,3,781032,"288","333196"
"Assam",2022,3,781022,"215","254861"
"Assam",2022,3,781001,"198","216933"
"Assam",2022,3,781038,"195","280021"
"Assam",2022,3,781011,"189","227691"
"Assam",2022,3,781028,"155","197269"
"Assam",2022,3,786001,"153","203013"
"Assam",2022,3,781012,"147","213250"
"Assam",2022,3,786003,"139","189690"
"Assam",2022,3,783380,"137","250499"
"Assam",2022,4,781032,"386","453000"
"Assam",2022,4,781022,"373","505459"
"Assam",2022,4,781038,"347","406810"
"Assam",2022,4,781001,"296","317894"
"Assam",2022,4,781028,"291","353306"
"Assam",2022,4,781011,"279","326354"
"Assam",2022,4,781025,"273","293127"
"Assam",2022,4,786001,"220","308313"
"Assam",2022,4,781019,"219","249614"
"Assam",2022,4,786003,"213","302699"
"Assam",2023,1,781022,"390","583421"
"Assam",2023,1,781032,"390","519186"
"Assam",2023,1,781038,"314","420735"
"Assam",2023,1,781028,"287","380465"
"Assam",2023,1,781001,"271","371714"
"Assam",2023,1,781025,"263","272960"
"Assam",2023,1,781011,"251","390399"
"Assam",2023,1,785001,"249","357351"
"Assam",2023,1,781019,"220","279250"
"Assam",2023,1,786003,"216","302332"
"Assam",2023,2,781022,"315","523785"
"Assam",2023,2,781032,"285","451697"
"Assam",2023,2,781001,"213","267048"
"Assam",2023,2,781038,"210","416205"
"Assam",2023,2,786001,"198","264286"
"Assam",2023,2,781028,"189","342060"
"Assam",2023,2,782003,"187","372489"
"Assam",2023,2,786003,"167","297383"
"Assam",2023,2,783380,"157","244644"
"Assam",2023,2,781017,"156","239237"
"Assam",2023,3,781032,"345","438318"
"Assam",2023,3,781038,"316","501522"
"Assam",2023,3,781001,"312","327784"
"Assam",2023,3,781022,"306","457519"
"Assam",2023,3,786001,"225","283791"
"Assam",2023,3,781025,"225","250518"
"Assam",2023,3,782435,"219","299590"
"Assam",2023,3,786003,"216","357624"
"Assam",2023,3,781317,"207","295109"
"Assam",2023,3,783380,"200","282704"
"Assam",2023,4,781032,"366","494519"
"Assam",2023,4,781022,"364","589483"
"Assam",2023,4,781038,"293","452627"
"Assam",2023,4,785001,"286","437885"
"Assam",2023,4,781011,"267","426412"
"Assam",2023,4,781001,"261","328896"
"Assam",2023,4,781028,"256","377877"
"Assam",2023,4,783380,"242","370274"
"Assam",2023,4,784001,"215","354613"
"Assam",2023,4,781025,"213","250411"
"Assam",2024,1,781032,"425","583554"
"Assam",2024,1,781022,"358","536755"
"Assam",2024,1,785001,"348","554884"
"Assam",2024,1,781038,"347","575653"
"Assam",2024,1,783380,"342","581070"
"Assam",2024,1,781001,"338","441751"
"Assam",2024,1,781028,"276","402776"
"Assam",2024,1,782002,"273","440229"
"Assam",2024,1,782003,"268","434925"
"Assam",2024,1,781316,"264","323085"
"Bihar",2020,2,800001,"126","21331"
"Bihar",2020,2,800020,"105","19710"
"Bihar",2020,2,800006,"57","9978"
"Bihar",2020,2,801503,"42","7212"
"Bihar",2020,2,851101,"40","7248"
"Bihar",2020,2,845438,"39","7637"
"Bihar",2020,2,845401,"38","7520"
"Bihar",2020,2,800023,"35","6460"
"Bihar",2020,2,852201,"35","6150"
"Bihar",2020,2,851116,"34","6046"
"Bihar",2020,3,800001,"357","78191"
"Bihar",2020,3,800020,"264","55025"
"Bihar",2020,3,845401,"135","30537"
"Bihar",2020,3,800006,"126","23361"
"Bihar",2020,3,842001,"112","25875"
"Bihar",2020,3,812001,"109","26403"
"Bihar",2020,3,844101,"106","25813"
"Bihar",2020,3,801503,"103","27115"
"Bihar",2020,3,854301,"99","21383"
"Bihar",2020,3,802301,"98","19569"
"Bihar",2020,4,800001,"283","183251"
"Bihar",2020,4,800020,"263","182521"
"Bihar",2020,4,800006,"147","89867"
"Bihar",2020,4,812001,"101","69440"
"Bihar",2020,4,845401,"98","53755"
"Bihar",2020,4,842001,"90","54062"
"Bihar",2020,4,801503,"89","60238"
"Bihar",2020,4,800007,"83","64237"
"Bihar",2020,4,823001,"81","50166"
"Bihar",2020,4,845438,"81","41589"
"Bihar",2021,1,800001,"393","228403"
"Bihar",2021,1,800020,"286","161357"
"Bihar",2021,1,800006,"203","86155"
"Bihar",2021,1,845401,"148","69335"
"Bihar",2021,1,823001,"145","82025"
"Bihar",2021,1,845438,"118","65310"
"Bihar",2021,1,823002,"117","66383"
"Bihar",2021,1,848101,"111","93902"
"Bihar",2021,1,842001,"110","63789"
"Bihar",2021,1,802301,"108","70464"
"Bihar",2021,2,800001,"471","351926"
"Bihar",2021,2,800020,"318","272869"
"Bihar",2021,2,800006,"195","137348"
"Bihar",2021,2,801503,"144","140382"
"Bihar",2021,2,812001,"142","144147"
"Bihar",2021,2,845438,"141","103042"
"Bihar",2021,2,800002,"139","102063"
"Bihar",2021,2,842001,"135","89214"
"Bihar",2021,2,845401,"131","120903"
"Bihar",2021,2,843334,"128","90410"
"Bihar",2021,3,800001,"622","539872"
"Bihar",2021,3,800020,"457","355333"
"Bihar",2021,3,800006,"302","225173"
"Bihar",2021,3,801503,"236","208188"
"Bihar",2021,3,821115,"223","135165"
"Bihar",2021,3,851131,"210","145635"
"Bihar",2021,3,800002,"210","186550"
"Bihar",2021,3,812001,"205","218249"
"Bihar",2021,3,845438,"195","145376"
"Bihar",2021,3,800007,"187","148603"
